scenario,seed,policy,k,true_T_C,reading_C,requested,accepted,applied,acknowledged,decision_id,cumulative_effort,lo_C,hi_C,valid,reason,predicted_peak_C,pending_json,next_T_C,interval_miss,breach
upper_corner,4000,interval_no_queue,174,85.72361642729749,85.87878120506988,0.65,0.0,0.0,0.0,175,62.85,40.40030952255816,85.72481193518811,0,no queued fallback certificate,85.72481193518811,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",85.45999834516098,0,0
upper_corner,4000,interval_no_queue,175,85.45999834516098,85.62056564969662,0.65,0.0,0.0,0.0,176,62.85,40.16930487971978,85.46118787551217,0,no queued fallback certificate,85.46118787551217,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",85.19769835343519,0,0
upper_corner,4000,interval_no_queue,176,85.19769835343519,84.9025526023425,0.65,0.0,0.0,0.0,177,62.85,39.94176530652399,85.19888193613461,0,no queued fallback certificate,85.19888193613461,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",84.936709861668,0,0
upper_corner,4000,interval_no_queue,177,84.936709861668,85.22308387029508,0.65,0.0,0.0,0.0,178,62.85,39.71763882692613,84.93788752645393,0,no queued fallback certificate,84.93788752645393,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",84.67702631235966,0,0
upper_corner,4000,interval_no_queue,178,84.67702631235966,84.49993389617889,0.65,0.0,0.0,0.0,179,62.85,39.49687424452223,84.67819808882166,0,no queued fallback certificate,84.67819808882166,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",84.41864118079786,0,0
upper_corner,4000,interval_no_queue,179,84.41864118079786,84.28585902934135,0.65,0.0,0.0,0.0,180,62.85,39.2794211308544,84.41980709837756,0,no queued fallback certificate,84.41980709837756,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",84.16154797489386,0,0
upper_corner,4000,interval_no_queue,180,84.16154797489386,83.94962574875917,0.65,0.0,0.0,0.0,181,62.85,39.065229813891584,84.16270806288566,0,no queued fallback certificate,84.16270806288566,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",83.90574023501941,0,0
upper_corner,4000,interval_no_queue,181,83.90574023501941,83.97941444563442,0.65,0.0,0.0,0.0,182,62.85,38.854251366683215,83.90689452257124,0,no queued fallback certificate,83.90689452257124,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",83.6512115338443,0,0
upper_corner,4000,interval_no_queue,182,83.6512115338443,83.46332083234687,0.65,0.0,0.0,0.0,183,62.85,38.64643759618296,83.65236004995838,0,no queued fallback certificate,83.65236004995838,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",83.39795547617508,0,0
upper_corner,4000,interval_no_queue,183,83.39795547617508,83.41942642910695,0.65,0.0,0.0,0.0,184,62.85,38.441741032240216,83.39909824970857,0,no queued fallback certificate,83.39909824970857,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",83.14596569879421,0,0
upper_corner,4000,interval_no_queue,184,83.14596569879421,83.28673743386746,0.65,0.0,0.0,0.0,185,62.85,38.24011491675661,83.14710275846004,0,no queued fallback certificate,83.14710275846004,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",82.89523587030024,0,0
upper_corner,4000,interval_no_queue,185,82.89523587030024,82.9547647628948,0.65,0.0,0.0,0.0,186,62.85,38.041513193005265,82.89636724466774,0,no queued fallback certificate,82.89636724466774,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",82.64575969094872,0,0
upper_corner,4000,interval_no_queue,186,82.64575969094872,82.88323874340581,0.65,0.0,0.0,0.0,187,62.85,37.84589049511018,82.6468854084444,0,no queued fallback certificate,82.6468854084444,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",82.39753089249399,0,0
upper_corner,4000,interval_no_queue,187,82.39753089249399,82.53583088296152,0.65,0.0,0.0,0.0,188,62.85,37.653202137683536,82.39865098140217,0,no queued fallback certificate,82.39865098140217,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",82.1505432380315,0,0
upper_corner,4000,interval_no_queue,188,82.1505432380315,82.44108858330563,0.65,0.0,0.0,0.0,189,62.85,37.46340410561828,82.15165772649516,0,no queued fallback certificate,82.15165772649516,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",81.90479052184135,0,0
upper_corner,4000,interval_no_queue,189,81.90479052184135,81.7020269112193,0.65,0.0,0.0,0.0,190,62.85,37.27645304403401,81.90589943786269,0,no queued fallback certificate,81.90589943786269,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",81.66026656923214,0,0
upper_corner,4000,interval_no_queue,190,81.66026656923214,81.91465307131014,0.65,0.0,0.0,0.0,191,62.85,37.0923062483735,81.66136994067338,0,no queued fallback certificate,81.66136994067338,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",81.41696523638598,0,0
upper_corner,4000,interval_no_queue,191,81.41696523638598,81.51477346880907,0.65,0.0,0.0,0.0,192,62.85,36.91092165464789,81.41806309097001,0,no queued fallback certificate,81.41806309097001,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",81.17488041020405,0,0
upper_corner,4000,interval_no_queue,192,81.17488041020405,81.29936202964198,0.65,0.0,0.0,0.0,193,62.85,36.73225782982817,81.17597277551516,0,no queued fallback certificate,81.17597277551516,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",80.93400600815303,0,0
upper_corner,4000,interval_no_queue,193,80.93400600815303,81.19227508369917,0.65,0.0,0.0,0.0,194,62.85,36.55627396238075,80.93509291163758,0,no queued fallback certificate,80.93509291163758,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",80.69433597811226,0,0
upper_corner,4000,interval_no_queue,194,80.69433597811226,80.56717464138329,0.65,0.0,0.0,0.0,195,62.85,36.38292985294504,80.6954174470794,0,no queued fallback certificate,80.6954174470794,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",80.45586429822171,0,0
upper_corner,4000,interval_no_queue,195,80.45586429822171,80.70036107443428,0.65,0.0,0.0,0.0,196,62.85,36.21218590515086,80.456940359844,0,no queued fallback certificate,80.456940359844,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",80.2185849767306,0,0
upper_corner,4000,interval_no_queue,196,80.2185849767306,80.35073712594863,0.65,0.0,0.0,0.0,197,62.85,36.0440031165736,80.21965565804479,0,no queued fallback certificate,80.21965565804479,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",79.98249205184695,0,0
upper_corner,4000,interval_no_queue,197,79.98249205184695,79.83088362545683,0.65,0.0,0.0,0.0,198,62.85,35.87834306982499,79.98355737975456,0,no queued fallback certificate,79.98355737975456,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",79.74757959158771,0,0
upper_corner,4000,interval_no_queue,198,79.74757959158771,79.7645803568446,0.65,0.0,0.0,0.0,199,62.85,35.71516792377762,79.74863959285577,0,no queued fallback certificate,79.74863959285577,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",79.51384169362976,0,0
upper_corner,4000,interval_no_queue,199,79.51384169362976,79.23170522045264,0.65,0.0,0.0,0.0,200,62.85,35.55444040492095,79.5148963948915,0,no queued fallback certificate,79.5148963948915,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",79.28127248516162,0,0
upper_corner,4000,interval_no_queue,200,79.28127248516162,79.29447842565887,0.65,0.0,0.0,0.0,201,62.85,35.39612379884714,79.28232191291704,0,no queued fallback certificate,79.28232191291704,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",79.0498661227358,0,0
upper_corner,4000,interval_no_queue,201,79.0498661227358,78.85002433508247,0.65,0.0,0.0,0.0,202,62.85,35.240181941864435,79.05091030335245,0,no queued fallback certificate,79.05091030335245,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",78.81961679212213,0,0
upper_corner,4000,interval_no_queue,202,78.81961679212213,78.88003108840171,0.65,0.0,0.0,0.0,203,62.85,35.08657921273647,78.82065575183569,0,no queued fallback certificate,78.82065575183569,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",78.59051870816151,0,0
upper_corner,4000,interval_no_queue,203,78.59051870816151,78.57816107056475,0.65,0.0,0.0,0.0,204,62.85,34.93528052454542,78.5915524730765,0,no queued fallback certificate,78.5915524730765,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",78.3625661146207,0,0
upper_corner,4000,interval_no_queue,204,78.3625661146207,78.3151457655358,0.65,0.0,0.0,0.0,205,62.85,34.78625131667724,78.36359471071111,0,no queued fallback certificate,78.36359471071111,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",78.13575328404761,0,0
upper_corner,4000,interval_no_queue,205,78.13575328404761,78.28079422441402,0.65,0.0,0.0,0.0,206,62.85,34.639457546927076,78.13677673715756,0,no queued fallback certificate,78.13677673715756,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",77.91007451762736,0,0
upper_corner,4000,interval_no_queue,206,77.91007451762736,77.86153179537294,0.65,0.0,0.0,0.0,207,62.85,34.49486568372318,77.91109285347177,0,no queued fallback certificate,77.91109285347177,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",77.68552414503922,0,0
upper_corner,4000,interval_no_queue,207,77.68552414503922,77.82937044002087,0.65,0.0,0.0,0.0,208,62.85,34.35244269846733,77.6865373892044,0,no queued fallback certificate,77.6865373892044,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",77.46209652431403,0,0
upper_corner,4000,interval_no_queue,208,77.46209652431403,77.64112753373541,0.65,0.0,0.0,0.0,209,62.85,34.21215605799031,77.46310470225839,0,no queued fallback certificate,77.46310470225839,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",77.23978604169245,0,0
upper_corner,4000,interval_no_queue,209,77.23978604169245,76.94370812634048,0.65,0.0,0.0,0.0,210,62.85,34.07397371712046,77.2407891787471,0,no queued fallback certificate,77.2407891787471,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",77.01858711148398,0,0
upper_corner,4000,interval_no_queue,210,77.01858711148398,77.04057617730211,0.65,0.0,0.0,0.0,211,62.85,33.93786411136365,77.01958523285336,0,no queued fallback certificate,77.01958523285336,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",76.79849417592658,0,0
upper_corner,4000,interval_no_queue,211,76.79849417592658,76.73500841177201,0.65,0.0,0.0,0.0,212,62.85,33.8037961496932,76.79948730668909,0,no queued fallback certificate,76.79948730668909,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",76.57950170504694,0,0
upper_corner,4000,interval_no_queue,212,76.57950170504694,76.46699276446162,0.65,0.0,0.0,0.0,213,62.85,33.6717392074478,76.58048987015565,0,no queued fallback certificate,76.58048987015565,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",76.36160419652171,0,0
upper_corner,4000,interval_no_queue,213,76.36160419652171,76.2586439040255,0.65,0.0,0.0,0.0,214,62.85,33.54166311933608,76.36258742080486,0,no queued fallback certificate,76.36258742080486,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",76.14479617553908,0,0
upper_corner,4000,interval_no_queue,214,76.14479617553908,76.21427728686345,0.65,0.0,0.0,0.0,215,62.85,33.41353817254604,76.14577448370085,0,no queued fallback certificate,76.14577448370085,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",75.92907219466139,0,0
upper_corner,4000,interval_no_queue,215,75.92907219466139,75.74695722628101,0.65,0.0,0.0,0.0,216,62.85,33.28733509995785,75.93004561128234,0,no queued fallback certificate,75.93004561128234,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",75.7144268336881,0,0
upper_corner,4000,interval_no_queue,216,75.7144268336881,75.54039768098964,0.65,0.0,0.0,0.0,217,62.85,33.163025073458485,75.71539538322592,0,no queued fallback certificate,75.71539538322592,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",75.50085469951964,0,0
upper_corner,4000,interval_no_queue,217,75.50085469951964,75.51373574873561,0.65,0.0,0.0,0.0,218,62.85,33.040579697356605,75.5018184063098,0,no queued fallback certificate,75.5018184063098,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",75.28835042602205,0,0
upper_corner,4000,interval_no_queue,218,75.28835042602205,75.57716988051708,0.65,0.0,0.0,0.0,219,62.85,32.91997100189626,75.28930931427824,0,no queued fallback certificate,75.28930931427824,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",75.07690867389192,0,0
upper_corner,4000,interval_no_queue,219,75.07690867389192,74.967437144738,0.65,0.0,0.0,0.0,220,62.85,32.80117143686781,75.07786276770685,0,no queued fallback certificate,75.07786276770685,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",74.86652413052246,0,0
upper_corner,4000,interval_no_queue,220,74.86652413052246,74.84876373681873,0.65,0.0,0.0,0.0,221,62.85,32.68415386531479,74.86747345386831,0,no queued fallback certificate,74.86747345386831,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",74.65719150986986,0,0
upper_corner,4000,interval_no_queue,221,74.65719150986986,74.84843093515944,0.65,0.0,0.0,0.0,222,62.85,32.56889155733507,74.65813608659897,0,no queued fallback certificate,74.65813608659897,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",74.44890555232051,0,0
upper_corner,4000,interval_no_queue,222,74.44890555232051,74.48474889689439,0.65,0.0,0.0,0.0,223,62.85,32.455358183975044,74.44984540616598,0,no queued fallback certificate,74.44984540616598,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",74.24166102455891,0,0
upper_corner,4000,interval_no_queue,223,74.24166102455891,74.04868595056769,0.65,0.0,0.0,0.0,224,62.85,32.34352781121542,74.24259617913515,0,no queued fallback certificate,74.24259617913515,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",74.03545271943611,0,0
upper_corner,4000,interval_no_queue,224,74.03545271943611,73.82148127769297,0.65,0.0,0.0,0.0,225,62.85,32.23337489404719,74.03638319823946,0,no queued fallback certificate,74.03638319823946,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",73.83027545583894,0,0
upper_corner,4000,interval_no_queue,225,73.83027545583894,74.04429803141775,0.65,0.0,0.0,0.0,226,62.85,32.12487427063648,73.83120128224827,0,no queued fallback certificate,73.83120128224827,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",73.62612407855974,0,0
upper_corner,4000,interval_no_queue,226,73.62612407855974,73.78560124986869,0.65,0.0,0.0,0.0,227,62.85,32.01800115657693,73.62704527583702,0,no queued fallback certificate,73.62704527583702,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",73.42299345816694,0,0
upper_corner,4000,interval_no_queue,227,73.42299345816694,73.3847752555916,0.65,0.0,0.0,0.0,228,62.85,31.912731139228278,73.42391004945785,0,no queued fallback certificate,73.42391004945785,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",73.2208784908761,0,0
upper_corner,4000,interval_no_queue,228,73.2208784908761,73.23971529949884,0.65,0.0,0.0,0.0,229,62.85,31.809040172139856,73.22179049921056,0,no queued fallback certificate,73.22179049921056,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",73.01977409842172,0,0
upper_corner,4000,interval_no_queue,229,73.01977409842172,72.92427463746299,0.65,0.0,0.0,0.0,230,62.85,31.706904569557757,73.02068154671448,0,no queued fallback certificate,73.02068154671448,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",72.81967522792961,0,0
upper_corner,4000,interval_no_queue,230,72.81967522792961,73.04486537711544,0.65,0.0,0.0,0.0,231,62.85,31.60630100101439,72.82057813898092,0,no queued fallback certificate,72.82057813898092,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",72.62057685178996,0,0
upper_corner,4000,interval_no_queue,231,72.62057685178996,72.77959457492933,0.65,0.0,0.0,0.0,232,62.85,31.507206485999173,72.62147524828602,0,no queued fallback certificate,72.62147524828602,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",72.422473967531,0,0
upper_corner,4000,interval_no_queue,232,72.422473967531,72.26722889715317,0.65,0.0,0.0,0.0,233,62.85,31.409598388709185,72.4233678720446,0,no queued fallback certificate,72.4233678720446,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",72.22536159769335,0,0
upper_corner,4000,interval_no_queue,233,72.22536159769335,72.27754629350208,0.65,0.0,0.0,0.0,234,62.85,31.31345441287855,72.22625103268436,0,no queued fallback certificate,72.22625103268436,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",72.02923478970487,0,0
upper_corner,4000,interval_no_queue,234,72.02923478970487,,0.65,0.0,0.0,0.0,235,62.85,31.21875259668537,72.03011977752094,0,no queued fallback certificate,72.03011977752094,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",71.83408861575636,0,0
upper_corner,4000,interval_no_queue,235,71.83408861575636,71.67310909565319,0.65,0.0,0.0,0.0,236,62.85,31.12547130773509,71.83496917863333,0,no queued fallback certificate,71.83496917863333,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",71.63991817267757,0,0
upper_corner,4000,interval_no_queue,236,71.63991817267757,71.52795768387325,0.65,0.0,0.0,0.0,237,62.85,31.033589238119063,71.64079433274017,0,no queued fallback certificate,71.64079433274017,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",71.4467185818142,0,0
upper_corner,4000,interval_no_queue,237,71.4467185818142,71.60841561353591,0.65,0.0,0.0,0.0,238,62.85,30.943085399547275,71.44759036107646,0,no queued fallback certificate,71.44759036107646,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",71.25448498890512,0,0
upper_corner,4000,interval_no_queue,238,71.25448498890512,71.47615716393462,0.65,0.0,0.0,0.0,239,62.85,30.853939118554067,71.25535240927108,0,no queued fallback certificate,71.25535240927108,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",71.06321256396059,0,0
upper_corner,4000,interval_no_queue,239,71.06321256396059,70.97948985014204,0.65,0.0,0.0,0.0,240,62.85,30.766130031775756,71.06407564722473,0,no queued fallback certificate,71.06407564722473,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",70.87289650114079,0,0
upper_corner,4000,interval_no_queue,240,70.87289650114079,71.06333248663181,1.0,0.0,0.0,0.0,241,62.85,30.679638081299117,70.8737552689886,0,no queued fallback certificate,70.8737552689886,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",70.68353201863508,0,0
upper_corner,4000,interval_no_queue,241,70.68353201863508,70.81742250765514,1.0,0.0,0.0,0.0,242,62.85,30.594443510079632,70.68438649264365,0,no queued fallback certificate,70.68438649264365,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",70.49511435854191,0,0
upper_corner,4000,interval_no_queue,242,70.49511435854191,70.74054215316357,1.0,0.0,0.0,0.0,243,62.85,30.510526857428438,70.49596456018044,0,no queued fallback certificate,70.49596456018044,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",70.3076387867492,0,0
upper_corner,4000,interval_no_queue,243,70.3076387867492,70.49974784418517,1.0,0.0,0.0,0.0,244,62.85,30.42786895456701,70.30848473737953,0,no queued fallback certificate,70.30848473737953,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",70.12110059281545,0,0
upper_corner,4000,interval_no_queue,244,70.12110059281545,70.07031232265085,1.0,0.0,0.0,0.0,245,62.85,30.346450920248504,70.12194231369264,0,no queued fallback certificate,70.12194231369264,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",69.93549508985137,0,0
upper_corner,4000,interval_no_queue,245,69.93549508985137,69.67942896504005,1.0,0.0,0.0,0.0,246,62.85,30.266254156444777,69.93633260212417,0,no queued fallback certificate,69.93633260212417,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",69.75081761440211,0,0
upper_corner,4000,interval_no_queue,246,69.75081761440211,69.52170748307034,1.0,0.0,0.0,0.0,247,62.85,30.187260344098107,69.75165093911355,0,no queued fallback certificate,69.75165093911355,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",69.56706352633009,0,0
upper_corner,4000,interval_no_queue,247,69.56706352633009,69.27346667323715,1.0,0.0,0.0,0.0,248,62.85,30.109451438936635,69.56789268441798,0,no queued fallback certificate,69.56789268441798,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",69.38422820869845,0,0
